sample_date,datetime,station_code,latitude,longitude,event_id,lab_comments,wy,tide,microcystis,secchi,water_temp,conductivity,specific_conductance,do,ph,turbidity,flag_pqc,comment_pqc,chlorophyll,pheophytin,diss_ammonia_sign,diss_ammonia,diss_calcium,diss_chloride,diss_nitrate_nitrite_sign,diss_nitrate_nitrite,doc,toc,don,diss_orthophos_sign,diss_orthophos,tot_phos,diss_silica,tds,tss,vss,tkn
12/11/2018,12/11/2018 13:30,LIS,38.474816,-121.588584,LIS_2018-12-11 13:30:00,NA,2019,NA,1,0.38,10.9,439,601,7.75,8.75,20.7,NA,NA,4.3,2.63,<,0.05,1,41,=,0.539,7.1,7.3,0.74,=,0.315,0.35,19,344,19,3,0.83
12/26/2018,12/26/2018 11:48,LIS,38.474816,-121.588584,LIS_2018-12-26 11:48:00,NA,2019,NA,1,0.28,10.4,438,606,6.54,6,28.1,NA,NA,4.32,2.95,<,0.05,28.9,41.1,=,0.246,6.9,6.9,0.72,=,0.289,0.368,20.8,359,38,5,0.734
1/8/2019,1/8/2019 13:59,LIS,38.474816,-121.588584,LIS_2019-01-08 13:59:00,NA,2019,NA,1,0.12,9.1,313,451,9.12,7.65,98.9,NA,NA,5.29,4.42,=,0.06,21,30,=,0.54,7.9,7.6,0.5,=,0.279,0.4,15.8,262,117,15,0.872
1/22/2019,1/22/2019 14:29,LIS,38.474816,-121.588584,LIS_2019-01-22 14:29:00,NA,2019,NA,1,0.11,10.6,276,381,8.17,7.62,134.4,NA,NA,3.85,2.73,=,0.06,23,23,=,0.54,7.3,7.4,0.5,=,0.178,0.35,15.1,222,112,12,0.9
2/5/2019,2/5/2019 14:50,LIS,38.474816,-121.588584,LIS_2019-02-05 14:50:00,NA,2019,NA,1,0.09,10.4,298,413,8.31,7.89,153.2,NA,NA,2.81,2.59,=,0.06,24,27,=,0.57,7.7,7.9,0.5,=,0.167,0.33,14.9,242,168,18,0.9
2/19/2019,2/19/2019 14:31,LIS,38.474816,-121.588584,LIS_2019-02-19 14:31:00,NA,2019,NA,1,0.11,9,82,119,10.61,7.89,92.2,NA,NA,1.66,0.66,<,0.05,9,4.04,=,0.28,3.5,3.5,0.2,=,0.063,0.26,16.8,68,66,8,0.4
2/26/2019,2/26/2019 12:56,LIS,38.474816,-121.588584,LIS_2019-02-26 12:56:00,NA,2019,NA,1,0.17,9.7,222,314,9.79,8.28,82.2,NA,NA,12.06,1.5,<,0.05,22,12.4,=,0.29,5.8,4.7,0.3,=,0.068,0.18,15.6,190,50,7,0.6
3/11/2019,3/11/2019 14:41,LIS,38.474816,-121.588584,LIS_2019-03-11 14:41:00,NA,2019,NA,1,0.16,12.2,105,140,9.59,NA,71,NA,NA,1.42,0.59,<,0.05,12,3,=,0.23,3,3,0.1,=,0.064,0.108,20.4,82,52,6,0.3
3/20/2019,3/20/2019 14:20,LIS,38.474816,-121.588584,LIS_2019-03-20 14:20:00,NA,2019,NA,1,0.33,14.6,208,260,9.7,7.94,23.7,NA,NA,12.09,1.18,<,0.05,20,10,=,0.23,2.9,3,0.22,=,0.061,0.09,19.6,158,19,3,0.4
3/28/2019,3/28/2019 12:52,LIS,38.474816,-121.588584,LIS_2019-03-28 12:52:00,NA,2019,NA,1,0.29,14.7,372,463,9.74,8.28,27.6,NA,NA,18.9,2.86,<,0.05,31,21,=,0.14,4.8,4.9,0.3,<,0.05,0.112,14,261,29,5,0.6
4/3/2019,4/3/2019 14:31,LIS,38.474816,-121.588584,LIS_2019-04-03 14:31:00,NA,2019,NA,1,0.34,15.3,213,261,9.67,8.9,26.2,NA,NA,10.5,1.33,<,0.05,21,10.9,=,0.21,3.4,3.2,0.3,<,0.05,0.1,17.7,175,19,3,0.4
4/8/2019,4/8/2019 11:56,LIS,38.474816,-121.588584,LIS_2019-04-08 11:56:00,NA,2019,NA,1,0.39,16.2,124,149,9.87,8.26,18.7,NA,NA,2.06,0.5,<,0.05,13.6,5,=,0.14,1.9,2.1,0.12,<,0.05,0.06,21.7,102,23,2,0.2
4/15/2019,4/15/2019 13:33,LIS,38.474816,-121.588584,LIS_2019-04-15 13:33:00,NA,2019,NA,1,0.3,12.7,149,194,9.9,7.78,27.3,NA,NA,2.45,0.61,<,0.05,11.9,3.21,=,0.12,1.6,1.6,0.13,<,0.05,0.09,20.7,108,27,3,0.2
4/22/2019,4/22/2019 12:15,LIS,38.474816,-121.588584,LIS_2019-04-22 12:15:00,NA,2019,NA,1,0.23,21.5,448,480,13.05,8.71,18.8,NA,NA,24.51,6.59,<,0.05,31,24.5,=,0.18,4.2,4.2,0.3,=,0.07,0.124,12.1,265,29,4,0.5
5/6/2019,5/6/2019 12:35,LIS,38.474816,-121.588584,LIS_2019-05-06 12:35:00,NA,2019,NA,1,0.19,19.8,582,646,6.79,7.52,43.9,NA,NA,13.6,5.5,=,0.07,36,38,=,1.03,6.2,5.9,0.5,=,0.162,0.3,14.9,360,62,8,1.04
5/20/2019,5/20/2019 13:12,LIS,38.474816,-121.588584,LIS_2019-05-20 13:12:00,NA,2019,NA,1,0.22,16.7,434,515,7.52,7.81,43.9,NA,NA,8.96,4.74,=,0.07,29,28,=,0.755,5.2,5.2,0.5,=,0.131,0.24,14,297,62,9,0.7
6/3/2019,6/3/2019 11:45,LIS,38.474816,-121.588584,LIS_2019-06-03 11:45:00,NA,2019,NA,1,0.23,24.4,573,580,5.21,7.8,39.3,NA,NA,6.86,3.03,=,0.1,33,25,=,0.39,5.8,5.7,0.75,=,0.19,0.19,13.7,330,39,4,1
6/17/2019,6/17/2019 11:47,LIS,38.474816,-121.588584,LIS_2019-06-17 11:47:00,NA,2019,NA,1,0.2,23.5,652,671,5.28,8.01,53.4,NA,NA,4,3.24,=,0.09,36,36,=,0.96,5.9,5.6,0.6,=,0.229,0.314,17,376,60,9,0.999
7/1/2019,7/1/2019 11:09,LIS,38.474816,-121.588584,LIS_2019-07-01 11:09:00,NA,2019,NA,1,0.2,23.6,800,822,6.11,8.28,50.7,NA,NA,16.9,13.1,=,0.05,40.1,52.1,=,0.582,6.6,6.6,0.77,=,0.176,0.344,14.7,463,69,9,1.15
7/15/2019,7/15/2019 11:07,LIS,38.474816,-121.588584,LIS_2019-07-15 11:07:00,NA,2019,NA,1,0.2,25.3,723,718,5.47,8.06,39.4,NA,NA,7.87,5.52,=,0.086,32.9,40.7,=,0.607,6.5,6.6,0.76,=,0.215,0.292,12.8,396,53,7,1.1
8/6/2019,8/6/2019 11:28,LIS,38.474816,-121.588584,LIS_2019-08-06 11:28:00,NA,2019,NA,1,0.21,25.1,527,526,5.31,7.98,49.9,NA,NA,18.4,6.13,<,0.05,24.6,27.9,=,0.166,5.9,5.9,0.51,=,0.24,0.287,11.7,291,42,6,0.833
8/20/2019,8/20/2019 11:23,LIS,38.474816,-121.588584,LIS_2019-08-20 11:23:00,NA,2019,NA,1,0.25,24.1,449,458,7.86,8.31,47.8,NA,NA,15.4,7.2,<,0.05,22.4,24.3,<,0.05,5.3,5.6,0.5,=,0.209,0.288,13.3,257,46,10,0.793
9/3/2019,9/3/2019 11:18,LIS,38.474816,-121.588584,LIS_2019-09-03 11:18:00,NA,2019,NA,1,0.22,24.4,533,540,4.51,7.86,39.5,NA,NA,5.56,3.58,<,0.05,31.8,21.1,=,0.344,5.7,6,0.45,=,0.105,0.248,22.3,311,60,7,0.698
9/17/2019,9/17/2019 10:14,LIS,38.474816,-121.588584,LIS_2019-09-17 10:14:00,NA,2019,NA,1,0.28,21.6,562,601,5.24,7.52,27.8,NA,NA,6.74,2.66,<,0.05,35,28.6,=,0.247,5.8,5.8,0.41,=,0.148,0.189,21.5,350,41,6,0.623
10/1/2019,10/1/2019 10:30,LIS,38.474816,-121.588584,LIS_2019-10-01 10:30:00,NA,2020,NA,1,0.3,18.7,643,732,7.11,7.97,29.7,NA,NA,18.09,6.9,<,0.05,37.9,45.5,=,0.131,6.6,7.6,0.44,=,0.147,0.225,20.3,421,34,7,0.727
10/15/2019,10/15/2019 12:47,LIS,38.474816,-121.588584,LIS_2019-10-15 12:47:00,NA,2020,NA,1,0.21,17.2,269,316,7.61,7.93,31,NA,NA,9.83,4.41,<,0.05,20.7,15.4,=,0.492,3.9,3.9,0.24,=,0.147,0.158,14.1,169,38,6,0.452
10/29/2019,10/29/2019 13:16,LIS,38.474816,-121.588584,LIS_2019-10-29 13:16:00,NA,2020,NA,1,0.25,14.1,212,268,8.75,7.88,41.2,NA,NA,6.29,2.99,<,0.05,15.3,12.7,=,0.071,3.7,3.5,0.25,=,0.114,0.146,11,151,46,5,0.494
11/12/2019,11/12/2019 11:05,LIS,38.474816,-121.588584,LIS_2019-11-12 11:05:00,NA,2020,NA,1,0.32,14.3,188,236,7.42,7.71,24.4,NA,NA,7.22,2.14,=,0.057,14.1,11.5,=,0.119,NA,NA,0.24,=,0.078,0.094,10.7,133,32,4,0.408
11/12/2019,11/12/2019 11:05,LIS,38.474816,-121.588584,LIS_2019-11-12 11:05:00,Matric Spike,2020,NA,1,0.32,14.3,188,236,7.42,7.71,24.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/26/2019,11/26/2019 12:11,LIS,38.474816,-121.588584,LIS_2019-11-26 12:11:00,NA,2020,NA,1,0.33,11.2,187,254,8.44,7.6,26,NA,NA,9.46,2.77,<,0.05,15,12.8,=,0.116,3.4,3.4,0.3,=,0.078,0.161,8.95,141,40,5,0.366
12/9/2019,12/9/2019 13:37,LIS,38.474816,-121.588584,LIS_2019-12-09 13:37:00,NA,2020,NA,1,0.27,13.1,449,582,5.86,7.47,30.2,NA,NA,6.72,4.1,=,0.111,28.7,40.8,=,0.808,8,7.7,0.59,=,0.204,0.274,13.6,330,42,12,0.925
12/26/2019,12/26/2019 12:36,LIS,38.474816,-121.588584,LIS_2019-12-26 12:36:00,NA,2020,NA,1,0.4,9,484,697,9.25,7.59,19,NA,NA,4.08,1.5,<,0.05,35,50,=,0.72,NA,NA,0.7,=,0.184,0.23,15.9,407,13,3,0.7
1/6/2020,1/6/2020 14:00,LIS,NA,NA,LIS_2020-01-06 14:00:00,NA,NA,NA,1,0.35,9.8,470,664,9.91,7.97,20.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/27/2020,1/27/2020 11:46,LIS,NA,NA,LIS_2020-01-27 11:46:00,NA,NA,NA,1,0.25,12.4,579,763,8.97,7.89,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/3/2015,8/3/2015 11:16,LIS,NA,NA,LIS_2015-08-03 11:16:00,NA,NA,Flood,2,0.24,23.25,268,277,7.75,8.04,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/13/2015,8/13/2015 12:05,LIS,NA,NA,LIS_2015-08-13 12:05:00,NA,NA,Ebb,2,0.18,22.76,315,330,6.23,7.75,61.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/13/2015,8/13/2015 9:55,STTD,NA,NA,STTD_2015-08-13 09:55:00,NA,NA,Ebb,1,0.17,22.66,223,234,7.28,8.03,55.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/27/2015,8/27/2015 13:52,LIS,NA,NA,LIS_2015-08-27 13:52:00,NA,NA,Ebb,1,0.33,24.19,696,707,6.56,8.06,24.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/27/2015,8/27/2015 9:37,STTD,NA,NA,STTD_2015-08-27 09:37:00,NA,NA,Ebb,1,0.25,22.43,676,708,6.78,7.61,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2015,9/1/2015 12:25,LIS,NA,NA,LIS_2015-09-01 12:25:00,NA,NA,Ebb,NA,0.37,23.93,693,NA,3.84,7.88,23.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/10/2015,9/10/2015 9:15,LIS,NA,NA,LIS_2015-09-10 09:15:00,NA,NA,Ebb,1,0.39,22.59,649,681,3.92,7.78,27.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/10/2015,9/10/2015 10:02,STTD,NA,NA,STTD_2015-09-10 10:02:00,NA,NA,Ebb,1,0.3,22.83,654,682,4.52,7.3,36.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/21/2015,9/21/2015 11:48,LIS,NA,NA,LIS_2015-09-21 11:48:00,NA,NA,Ebb,NA,0.26,21.37,619,665,4.29,7.73,31.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/21/2015,9/21/2015 10:26,STTD,NA,NA,STTD_2015-09-21 10:26:00,NA,NA,Flood,NA,0.4,21.73,599,639,5.29,7.71,26.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/1/2015,10/1/2015 12:10,LIS,NA,NA,LIS_2015-10-01 12:10:00,NA,NA,Ebb,NA,0.35,19.68,627,698,6.18,7.88,31.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/8/2015,10/8/2015 10:35,LIS,NA,NA,LIS_2015-10-08 10:35:00,NA,NA,NA,NA,0.31,19.96,380,420,6.54,8.1,51.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/8/2015,10/8/2015 9:44,STTD,NA,NA,STTD_2015-10-08 09:44:00,NA,NA,Ebb,NA,0.3,16.93,305,361,8.16,7.76,44.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/19/2015,10/19/2015 11:00,LIS,NA,NA,LIS_2015-10-19 11:00:00,NA,NA,Flood,NA,0.22,19.56,292,326,6.42,8.24,45.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/19/2015,10/19/2015 10:00,STTD,NA,NA,STTD_2015-10-19 10:00:00,NA,NA,Flood,NA,0.3,15.78,235,286,8.17,7.63,34.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/27/2015,10/27/2015 11:24,LIS,NA,NA,LIS_2015-10-27 11:24:00,NA,NA,Low,NA,0.27,18.25,275,316,6.06,8.25,40.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/28/2016,7/28/2016 11:16,LIS,NA,NA,LIS_2016-07-28 11:16:00,NA,NA,NA,NA,0.28,26.25,500,488,4.44,7.84,35.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/28/2016,7/28/2016 9:48,STTD,NA,NA,STTD_2016-07-28 09:48:00,NA,NA,Ebb,NA,NA,25.3,490,NA,5.78,7.67,29.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/9/2016,8/9/2016 11:09,LIS,NA,NA,LIS_2016-08-09 11:09:00,NA,NA,NA,NA,0.25,23.55,NA,552,7.7,8.33,33.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/9/2016,8/9/2016 10:00,STTD,NA,NA,STTD_2016-08-09 10:00:00,NA,NA,Flood,1,0.21,22.3,NA,234.7,7.49,7.74,42.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/25/2016,8/25/2016 10:44,LIS,NA,NA,LIS_2016-08-25 10:44:00,NA,NA,Flood,NA,0.15,22.25,288,304,7.53,8.05,100.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/25/2016,8/25/2016 10:25,STTD,NA,NA,STTD_2016-08-25 10:25:00,NA,NA,Flood,NA,0.2,20.95,181,196,7.93,7.78,63.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/8/2016,9/8/2016 11:30,LIS,NA,NA,LIS_2016-09-08 11:30:00,NA,NA,Flood,NA,0.18,23.11,337,350,7.61,7.93,79.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/8/2016,9/8/2016 9:40,STTD,NA,NA,STTD_2016-09-08 09:40:00,NA,NA,Flood,NA,NA,22.02,191,202,7.91,7.86,44.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2017,7/6/2017 11:38,LIS,NA,NA,LIS_2017-07-06 11:38:00,NA,NA,Ebb,NA,0.17,24.4,704,713,6.22,8.15,45.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/13/2017,7/13/2017 11:35,LIS,NA,NA,LIS_2017-07-13 11:35:00,NA,NA,NA,NA,0.13,24.3,635,644,5.15,8.11,62.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/13/2017,7/13/2017 12:35,STTD,NA,NA,STTD_2017-07-13 12:35:00,NA,NA,NA,NA,0.22,25.16,244,243,7.53,7.79,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/27/2017,7/27/2017 12:02,STTD,NA,NA,STTD_2017-07-27 12:02:00,NA,NA,NA,NA,0.35,24.3,NA,199,7.83,8.04,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/27/2017,7/27/2017 12:41,LIS,NA,NA,LIS_2017-07-27 12:41:00,NA,NA,NA,NA,0.19,25.4,410,407,5.35,7.92,63.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/10/2017,8/10/2017 11:47,STTD,NA,NA,STTD_2017-08-10 11:47:00,NA,NA,NA,1,0.25,23.6,193,198,7.79,7.93,27.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/10/2017,8/10/2017 11:49,LIS,NA,NA,LIS_2017-08-10 11:49:00,NA,NA,NA,NA,0.18,23.9,296,303,6.86,8.07,57.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/21/2017,8/21/2017 13:16,STTD,NA,NA,STTD_2017-08-21 13:16:00,NA,NA,NA,NA,0.4,22.4,173,182,7.93,7.91,27.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/21/2017,8/21/2017 11:38,LIS,NA,NA,LIS_2017-08-21 11:38:00,NA,NA,NA,NA,0.17,22.7,253,265,6.86,8.13,74.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/31/2017,8/31/2017 11:15,STTD,NA,NA,STTD_2017-08-31 11:15:00,NA,NA,NA,NA,0.35,24.4,186.1,188.1,7.17,8.09,21.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/7/2017,9/7/2017 11:35,LIS,NA,NA,LIS_2017-09-07 11:35:00,NA,NA,NA,NA,0.18,24.7,274,275,6.2,7.79,42.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/7/2017,9/7/2017 11:30,STTD,NA,NA,STTD_2017-09-07 11:30:00,NA,NA,NA,1,0.24,24.7,102,103,7.61,7.88,24.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/14/2020,7/14/2020 10:12,LIS,38.474816,-121.588584,LIS_2020-07-14 10:12:00,NA,2020,Ebb,1,0.22,24.9,322,322,6.28,7.87,32.4,NA,NA,3.96,2.42,<,0.05,16,17,<,0.05,4.5,4.2,0.4,=,0.278,0.33,13.6,179,7.1,1,0.6
7/13/2020,7/13/2020 9:17,SHR,38.53188,-121.528,SHR_2020-07-13 09:17:00,NA,2020,Ebb,1,1,22.5,112,118,8.18,7.45,7.9,NA,NA,1.76,1.24,<,0.05,10,3.25,<,0.05,1.3,1.2,0.1,<,0.05,0.027,16.9,72,15,2,0.2
7/13/2020,7/13/2020 9:27,STTD,NA,NA,STTD_2020-07-13 09:27:00,NA,NA,Flood,1,NA,25.9,201,198,8.2,8.6,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/27/2020,7/27/2020 11:55,STTD,38.35338,-121.643,STTD_2020-07-27 11:55:00,NA,2020,High,1,0.6,22.7,172,180,8.4,8.75,14.3,NA,NA,1.24,0.73,<,0.05,11.5,7,<,0.05,3.1,3.1,0.25,=,0.112,0.13,8.8,100,14.8,3,0.3
7/27/2020,7/27/2020 8:55,SHR,38.53188,-121.528,SHR_2020-07-27 08:55:00,NA,2020,Flood,1,1.12,22,128,136,8.39,7.54,6.6,NA,NA,1.74,1.23,<,0.05,11,4,<,0.05,1.5,1.5,0.1,<,0.05,0.04,16.9,75,11.5,1.7,0.2
7/28/2020,7/28/2020 10:29,LIS,38.474816,-121.588584,LIS_2020-07-28 10:29:00,NA,2020,Flood,1,0.3,23.9,342,349,7.53,7.98,23,NA,NA,9.4,3.17,<,0.05,16,17.5,<,0.05,NA,NA,0.38,=,0.205,0.24,11.5,195,26.7,5,0.5
8/10/2020,8/10/2020 10:57,SHR,38.53188,-121.528,SHR_2020-08-10 10:57:00,NA,2020,Flood,1,1.8,23.2,150,155,8.21,7.55,5.3,NA,NA,0.5,4.43,<,0.05,13,5,<,0.05,1.8,1.8,0.1,<,0.05,0.03,18.4,90,10.7,2.5,0.2
8/10/2020,8/10/2020 11:01,STTD,38.35338,-121.643,STTD_2020-08-10 11:01:00,NA,2020,High,1,0.75,24.5,190,192,8.48,8.63,10.8,NA,NA,0.85,0.5,<,0.05,NA,7.75,<,0.05,3.5,3.3,0.3,=,0.147,0.17,NA,118,9.5,2.5,0.3
8/11/2020,8/11/2020 10:24,LIS,38.474816,-121.588584,LIS_2020-08-11 10:24:00,NA,2020,Ebb,1,0.26,24.2,308,312,7.19,8,24.9,NA,NA,7.17,3.37,<,0.05,16,15.4,<,0.05,4.7,4.3,0.3,=,0.176,0.21,9.9,173,36.7,6,0.5
2/10/2020,2/10/2020 10:24,STTD,38.35338,-121.643,STTD_2020-02-10 10:24:00,NA,2020,Ebb,1,0.21,9.5,513,729,10.5,7.84,24.5,NA,NA,7.22,1.82,<,0.05,NA,55,=,0.8,6.5,6.7,0.6,=,0.248,0.3,NA,411,30,4,0.7
12/1/2020,12/1/2020 9:55,STTD,38.35338,-121.643,STTD_2020-12-01 09:55:00,NA,2021,Ebb,1,1.3,9.5,157,222,11.1,8.11,6.5,NA,NA,0.63,0.5,<,0.05,15,11.715,=,0.05,3.4,3.7,0.19,=,0.057,0.07,10.2,124,3.7,2.5,0.3
11/30/2020,11/30/2020 10:13,SHR,38.53188,-121.528,SHR_2020-11-30 10:13:00,NA,2021,Ebb,1,3,9.9,105,147,10.76,7.46,4.7,NA,NA,0.98,0.81,<,0.05,12.4,5,=,0.09,2.4,2.2,0.2,<,0.05,0.03,19.7,87,2.6,2.5,0.214
12/1/2020,12/1/2020 12:42,LIS,38.474816,-121.588584,LIS_2020-12-01 12:42:00,NA,2021,Ebb,1,0.62,10.2,217,302,5.06,7.54,13.3,NA,NA,2.81,1.12,=,0.1,17,17.09,=,0.063,NA,NA,0.25,=,0.114,0.13,12.3,168,18.3,3,0.5
11/17/2020,11/17/2020 10:25,STTD,38.35338,-121.643,STTD_2020-11-17 10:25:00,NA,2021,Ebb,1,2,12.3,155,204,10.5,8.07,3.8,NA,NA,0.56,0.84,<,0.05,13,10.1995,<,0.05,2.5,2.5,0.16,=,0.073,0.07,11,114,3.3,2.5,0.3
11/17/2020,11/17/2020 13:41,LIS,38.474816,-121.588584,LIS_2020-11-17 13:41:00,NA,2021,Flood,1,0.42,12.5,226,296,8.11,7.83,15.96,NA,NA,5.17,1.6,<,0.05,16,16.1693,=,0.07,NA,NA,0.3,=,0.127,0.14,13.1,165,21,3,0.4
11/16/2020,11/16/2020 10:25,SHR,38.53188,-121.528,SHR_2020-11-16 10:25:00,NA,2021,Ebb,1,3,11.4,105,142,10.43,7.48,3.4,NA,NA,0.5,1.6,<,0.05,11,5,=,0.09,NA,NA,0.1,<,0.05,0.03,17.6,94,2.5,2.5,0.161
2/10/2020,2/10/2020 12:53,LIS,38.474816,-121.588584,LIS_2020-02-10 12:53:00,NA,2020,Ebb,1,0.23,10.1,469,656,10.8,8.1,29.2,NA,NA,7.95,2.41,<,0.05,33,49,=,0.7,5.5,5.5,0.5,=,0.189,0.24,13.5,374,34,4,0.6
2/11/2020,2/11/2020 9:25,SHR,38.53188,-121.528,SHR_2020-02-11 09:25:00,NA,2020,Ebb,1,0.5,9.7,153,216,10.91,7.63,13.1,NA,NA,0.5,5.08,<,0.05,15.6,10.6,=,0.193,2.3,2.3,0.1,<,0.05,0.047,19.9,129,13,1,0.2
3/10/2020,3/10/2020 11:19,LIS,38.474816,-121.588584,LIS_2020-03-10 11:19:00,NA,2020,Ebb,1,0.33,14.5,682,853,9.7,8.11,23.4,NA,NA,22.24,6.95,<,0.05,37,62.5,=,0.749,7.5,7.3,0.7,=,0.262,0.32,10.1,488,34,3,1
3/10/2020,3/10/2020 9:51,STTD,38.35338,-121.643,STTD_2020-03-10 09:51:00,NA,2020,Ebb,1,0.35,13.8,693,881,9.09,7.62,18.4,NA,NA,14.18,6.69,<,0.05,40,70,=,0.66,7.4,7.9,0.7,=,0.23,0.28,9.2,498,27,3,0.9
3/9/2020,3/9/2020 8:58,SHR,38.53188,-121.528,SHR_2020-03-09 08:58:00,NA,2020,Ebb,1,1.1,13.1,127,165,10.09,7.8,7.6,NA,NA,2.69,1.82,<,0.05,12.4,5,=,0.09,NA,NA,0.2,<,0.05,0.027,17.7,96,10,1,0.2
2/24/2020,2/24/2020 11:39,LIS,38.474816,-121.588584,LIS_2020-02-24 11:39:00,NA,2020,Ebb,1,0.26,13.2,659,850,9.8,8.03,27.1,NA,NA,18.04,5.56,<,0.05,38,62,=,0.77,NA,NA,0.62,=,0.243,0.34,11.6,485,40,5,1.02
